bugfix_commit,filename,bic
dcff7fee1df493229d1ac114ca73a3957c7174b0,core\camel-base\src\main\java\org\apache\camel\processor\MulticastProcessor.java,d17a41fb6182e2991c31cb256bc093bace6b5e26
f57e6e384fccb0ac8b6836a9ad7df167aa3e0643,core\camel-base\src\main\java\org\apache\camel\processor\MulticastProcessor.java,ef2075bea278a152c83aab5c198dd4344a5b5824
f57e6e384fccb0ac8b6836a9ad7df167aa3e0643,core\camel-base\src\main\java\org\apache\camel\processor\MulticastProcessor.java,87262692c29e4f61119da67f3e4e40bf2f168bfa
f57e6e384fccb0ac8b6836a9ad7df167aa3e0643,core\camel-base\src\main\java\org\apache\camel\processor\MulticastProcessor.java,2fb8090dd3b18feb0f35f3c53b95535946874ad0
f57e6e384fccb0ac8b6836a9ad7df167aa3e0643,core\camel-base\src\main\java\org\apache\camel\processor\MulticastProcessor.java,c0bf3d4e73889905605b0ad3331013b2025cea36
f57e6e384fccb0ac8b6836a9ad7df167aa3e0643,core\camel-base\src\main\java\org\apache\camel\processor\MulticastProcessor.java,66a871f94b33f48caa59910dd54c97ce0ec7c077
f57e6e384fccb0ac8b6836a9ad7df167aa3e0643,core\camel-base\src\main\java\org\apache\camel\processor\MulticastProcessor.java,d17a41fb6182e2991c31cb256bc093bace6b5e26
f57e6e384fccb0ac8b6836a9ad7df167aa3e0643,core\camel-base\src\main\java\org\apache\camel\processor\MulticastProcessor.java,f1dbb4852da4d5848e35e9ab21626cdd8cdf7216
f57e6e384fccb0ac8b6836a9ad7df167aa3e0643,core\camel-base\src\main\java\org\apache\camel\processor\MulticastProcessor.java,8eeea7222fc596e98f049ef2e72fa8762aa60427
20d4b43734b1b04268b3d648301d350cc98ce7f3,core\camel-support\src\main\java\org\apache\camel\support\DefaultScheduledPollConsumerScheduler.java,b80021a1551213e155c4ec8b1464831e9a6ab1d3
20d4b43734b1b04268b3d648301d350cc98ce7f3,core\camel-support\src\main\java\org\apache\camel\support\DefaultScheduledPollConsumerScheduler.java,6afe8575d495351290bd4859f1552c404dd11dd0
f69b04e7f930e3dd25c36ec67664375138027f7c,core\camel-support\src\main\java\org\apache\camel\support\ScheduledPollEndpoint.java,0a79ae35b59ec7474b5a15f16325f0d03551bbc5
f69b04e7f930e3dd25c36ec67664375138027f7c,core\camel-support\src\main\java\org\apache\camel\support\ScheduledPollEndpoint.java,82eaad58a1d97417f9d7af166d2a01e8685ae15c
6104c8018ad8c92c13bd6c989268c479d83b20d2,components\camel-undertow-spring-security\src\main\java\org\apache\camel\component\spring\security\SpringSecurityProvider.java,e712d63478a8ff456a3543596cf43f8cf4107262
420ca996cd5959c219e5290107338bac939c89ec,core\camel-main\src\main\java\org\apache\camel\main\RoutesConfigurer.java,f4245fc989cf7800ee088b5afc73485a20e75418
686fca65ab92a828bb8359608d15a80d0085c434,components\camel-ftp\src\main\java\org\apache\camel\component\file\remote\FtpConsumer.java,2ae0cd8c24b35707d4cc40fd09310977cff57a68
686fca65ab92a828bb8359608d15a80d0085c434,components\camel-ftp\src\main\java\org\apache\camel\component\file\remote\FtpConsumer.java,162f3a5cfdfe713083b2d9b3c105ae6c0ad08d94
686fca65ab92a828bb8359608d15a80d0085c434,components\camel-ftp\src\main\java\org\apache\camel\component\file\remote\FtpConsumer.java,aca4ac3d1ac77321c09e717638563a417e607f55
686fca65ab92a828bb8359608d15a80d0085c434,components\camel-ftp\src\main\java\org\apache\camel\component\file\remote\SftpConsumer.java,2ae0cd8c24b35707d4cc40fd09310977cff57a68
686fca65ab92a828bb8359608d15a80d0085c434,components\camel-ftp\src\main\java\org\apache\camel\component\file\remote\SftpConsumer.java,162f3a5cfdfe713083b2d9b3c105ae6c0ad08d94
686fca65ab92a828bb8359608d15a80d0085c434,components\camel-ftp\src\main\java\org\apache\camel\component\file\remote\SftpConsumer.java,aca4ac3d1ac77321c09e717638563a417e607f55
b6d0ad1e49d54db6e324dcb988cd745693053016,core\camel-support\src\main\java\org\apache\camel\support\builder\ExpressionBuilder.java,7afcecd94288e88df957f3a4f4d0facb1e747b8f
71e2c0357c61135ad7a4dc68990ecc51c8f014ce,core\camel-support\src\main\java\org\apache\camel\support\DefaultComponent.java,bb22bc6e5d9cba48c9cbef107e7566d441e06252
7d42ad52819b665d873412e6fb360772e3583966,components\camel-platform-http\src\main\java\org\apache\camel\component\platform\http\PlatformHttpComponent.java,e3042c28e093b9d626a4a3bac683c9a6aa4dc8a8
e7120bbca852e784062f4f7c4c03b1508ebced0d,core\camel-base\src\main\java\org\apache\camel\impl\engine\AbstractCamelContext.java,d1099089c4af691f649080693786101d9b4c13dd
8bfdd185816912316c5f2672f7cde5f36772c6a6,components\camel-google-pubsub\src\main\java\org\apache\camel\component\google\pubsub\GooglePubsubConsumer.java,07f57c33962cd4a3da8a43f0739d954b0de3b884
8bfdd185816912316c5f2672f7cde5f36772c6a6,components\camel-google-pubsub\src\main\java\org\apache\camel\component\google\pubsub\GooglePubsubConsumer.java,21eece5fe03397f7869e999c273ef5e90a9ecf22
8bfdd185816912316c5f2672f7cde5f36772c6a6,components\camel-google-pubsub\src\main\java\org\apache\camel\component\google\pubsub\GooglePubsubConsumer.java,5ef63390a07ac6aace7162718b98344897c90aa8
7dc12868a4d60f3c0a2144d0dceb11f04967a1e2,core\camel-endpointdsl\src\main\java\org\apache\camel\builder\endpoint\AbstractEndpointBuilder.java,449f8a76ac123f1ebab5fa650a280078aae09fdc
7dc12868a4d60f3c0a2144d0dceb11f04967a1e2,core\camel-endpointdsl\src\main\java\org\apache\camel\builder\endpoint\AbstractEndpointBuilder.java,de600b1ab0aa3dc3b6041ee851ce361c72a2b875
de600b1ab0aa3dc3b6041ee851ce361c72a2b875,core\camel-endpointdsl\src\main\java\org\apache\camel\builder\endpoint\AbstractEndpointBuilder.java,74812d763572a0d1964940c80a78172e3205a6a2
c8fa737a30a712470ebe4cf69d4137f393c6d3b3,core\camel-core-engine\src\main\java\org\apache\camel\builder\ThreadPoolBuilder.java,4d1dffb982d47b0aab1084c283bc28dd4202552d
c8fa737a30a712470ebe4cf69d4137f393c6d3b3,core\camel-core-engine\src\main\java\org\apache\camel\model\cloud\ServiceCallConfiguration.java,4d1dffb982d47b0aab1084c283bc28dd4202552d
c8fa737a30a712470ebe4cf69d4137f393c6d3b3,core\camel-core-engine\src\main\java\org\apache\camel\reifier\ProcessorReifier.java,4d1dffb982d47b0aab1084c283bc28dd4202552d
4d1dffb982d47b0aab1084c283bc28dd4202552d,core\camel-core-engine\src\main\java\org\apache\camel\builder\ThreadPoolBuilder.java,729104692dc86db15847b83bca7ef60acebdbd18
4d1dffb982d47b0aab1084c283bc28dd4202552d,core\camel-core-engine\src\main\java\org\apache\camel\builder\ThreadPoolBuilder.java,7a8a09ee59c0678ebeb540181cd63e7496b5b738
4d1dffb982d47b0aab1084c283bc28dd4202552d,core\camel-core-engine\src\main\java\org\apache\camel\builder\ThreadPoolBuilder.java,c4110ada5702c8ff2a86d10ea67535e24030cd74
4d1dffb982d47b0aab1084c283bc28dd4202552d,core\camel-core-engine\src\main\java\org\apache\camel\model\cloud\ServiceCallConfiguration.java,3a4bfe51dbde6bd3bacf26da6b77d075cbaab5c2
4d1dffb982d47b0aab1084c283bc28dd4202552d,core\camel-core-engine\src\main\java\org\apache\camel\reifier\ProcessorReifier.java,797f64dac5b4a4e4df7f7e008194aaa591475273
fd6bcf742a7d0bbe02f625dc60f0b0bf16b2151a,tooling\maven\camel-maven-plugin\src\main\java\org\apache\camel\maven\RunMojo.java,dfbb53a693a853992c83b560e513e069062c620e
3823a1564f72803267ba64b404989c47f735a3a4,components\camel-bindy\src\main\java\org\apache\camel\dataformat\bindy\UnicodeHelper.java,0e36d91863957ff0e5d2fc7c92726c0243bfddd9
3823a1564f72803267ba64b404989c47f735a3a4,components\camel-bindy\src\main\java\org\apache\camel\dataformat\bindy\annotation\FixedLengthRecord.java,0e36d91863957ff0e5d2fc7c92726c0243bfddd9
5e0cad910ab6c0d0f5b79b5d94b6a283304774fb,core\camel-util\src\main\java\org\apache\camel\util\IOHelper.java,f0f349cf6407ef549f74c78503d2ad9784d27248
5e0cad910ab6c0d0f5b79b5d94b6a283304774fb,core\camel-util\src\main\java\org\apache\camel\util\IOHelper.java,ea3bd52f6146df308ec9e5be443f2a5ad66a7d81
ef9a9affa784b897abaed366ee5bd5f3373e0d9d,components\camel-jetty-common\src\main\java\org\apache\camel\component\jetty\JettyHttpComponent.java,abb5c41802bc51d0641875989215387136b6e110
e046645a02a52662ad416db88b694eb996488bc5,core\camel-base\src\main\java\org\apache\camel\impl\engine\DefaultUnitOfWork.java,4ac562b784d0cdc4aff1a8d7046660db9e9461da
4ac562b784d0cdc4aff1a8d7046660db9e9461da,core\camel-base\src\main\java\org\apache\camel\impl\engine\DefaultUnitOfWork.java,028a6b8cdc86b39d3a11dfbf7f5aa4ab96b3cce0
4ac562b784d0cdc4aff1a8d7046660db9e9461da,core\camel-base\src\main\java\org\apache\camel\impl\engine\DefaultUnitOfWork.java,35fe272f4ef42e75e34dfd725287b30470d710f8
27777aa591ba531e6509a406cd986b217a645935,components\camel-tarfile\src\main\java\org\apache\camel\dataformat\tarfile\TarFileDataFormat.java,2051db4b46b7b423915fa77cad7f54e71358e659
e65e2fee469c370980de0af9b0c8b10ef0095f8c,components\camel-jpa\src\main\java\org\apache\camel\processor\idempotent\jpa\JpaMessageIdRepository.java,7ff7e7017667cd44e79bc9fe22a8e3cd9326115e
e65e2fee469c370980de0af9b0c8b10ef0095f8c,components\camel-jpa\src\main\java\org\apache\camel\processor\idempotent\jpa\JpaMessageIdRepository.java,1bd0eb3dc7fcf60481c918e412f45a62ec9599da
e65e2fee469c370980de0af9b0c8b10ef0095f8c,components\camel-jpa\src\main\java\org\apache\camel\processor\idempotent\jpa\JpaMessageIdRepository.java,2728b2f1d9d5a3c1d2dae2e8efc04ec88d5bf4d9
e65e2fee469c370980de0af9b0c8b10ef0095f8c,components\camel-jpa\src\main\java\org\apache\camel\processor\idempotent\jpa\JpaMessageIdRepository.java,fad161f8aaac5bbf458ae97a708fb604f09dc124
3d3574001dfce055c1695ea447ef0fd52b4ded1e,components\camel-rest-swagger\src\main\java\org\apache\camel\component\rest\swagger\RestSwaggerEndpoint.java,5b209152b2ffb1ddd507c8b265bdab50aea620ef
b072098e8a71a0e4c069370d6afca0843506181d,components\camel-openapi-java\src\main\java\org\apache\camel\openapi\RestOpenApiReader.java,793bce17d12aee030fc230103f6d3c984578850d
b072098e8a71a0e4c069370d6afca0843506181d,components\camel-swagger-java\src\main\java\org\apache\camel\swagger\RestSwaggerReader.java,42c26f1d96f6e7376e1957ea58bf9dfd63123431
dcdc32ce5ba286655ab66e579b1c3215b0aa81fc,components\camel-telegram\src\main\java\org\apache\camel\component\telegram\service\TelegramServiceRestBotAPIAdapter.java,a9b52e9ac54737c2cb57d12f40cdb5fde7f301d8
1070ac8e0d44d8093ec3f8a5aa06475fbd42dd36,tooling\openapi-rest-dsl-generator\src\main\java\org\apache\camel\generator\openapi\OperationVisitor.java,946a24fc574576131f80bfa3a279b5f4fef55180
0395fc68256dea62411762524516bbd5db07974b,components\camel-http\src\main\java\org\apache\camel\component\http\HttpComponent.java,6542b7b75d801ccf5fe8c0205a691c455476df76
158091148041afd03a5280a6baecf744a08aef03,components\camel-elytron\src\main\java\org\apache\camel\component\elytron\ElytronComponent.java,edd0eee7a5dd083814ed38b30d2fa0417c4e1d9c
5d047991993e055f4a9383e1ca252a604216faef,core\camel-core-engine\src\main\java\org\apache\camel\reifier\LogReifier.java,797f64dac5b4a4e4df7f7e008194aaa591475273
6542b7b75d801ccf5fe8c0205a691c455476df76,components\camel-http\src\main\java\org\apache\camel\component\http\HttpComponent.java,2ae0cd8c24b35707d4cc40fd09310977cff57a68
ea0c5ec41134b83d5395ee5968657cfa986e026d,core\camel-support\src\main\java\org\apache\camel\support\processor\DefaultExchangeFormatter.java,2e54a1202950cb8f760006967142a02a16a9f6b2
1034a22e5326702f090a5a890d2e557f3fa7d06c,core\camel-base\src\main\java\org\apache\camel\impl\engine\DefaultProducerCache.java,83ced4a9c8714e16a40be50bf99f333126afad76
1034a22e5326702f090a5a890d2e557f3fa7d06c,core\camel-base\src\main\java\org\apache\camel\impl\engine\DefaultProducerCache.java,cd9a266de9b23629a0ac8b8e3203113ffd8ba8ad
1034a22e5326702f090a5a890d2e557f3fa7d06c,core\camel-base\src\main\java\org\apache\camel\impl\engine\DefaultProducerCache.java,21ab70c79ec8651a5969836fe033f1bd731269de
1034a22e5326702f090a5a890d2e557f3fa7d06c,core\camel-base\src\main\java\org\apache\camel\impl\engine\EmptyProducerCache.java,bbdbafe1cf1be83bb47041a0cbd286f1415f3347
9de35ea4e486ea4ebc065db6a252e8c87ffec719,core\camel-base\src\main\java\org\apache\camel\impl\engine\ServicePool.java,83ced4a9c8714e16a40be50bf99f333126afad76
9de35ea4e486ea4ebc065db6a252e8c87ffec719,core\camel-base\src\main\java\org\apache\camel\impl\engine\ServicePool.java,cd9a266de9b23629a0ac8b8e3203113ffd8ba8ad
ee40b386e5a0bf9220711c6c3ab2f165fb7b12f8,core\camel-base\src\main\java\org\apache\camel\impl\engine\AbstractCamelContext.java,005921c72932a12ca6ca2149aaf7b782e4b5dd5b
340407b2556bf3e58178b6d1c749e393a12b6898,core\camel-base\src\main\java\org\apache\camel\processor\MulticastProcessor.java,6c30aaa51cbb8cced3916aec769c1ac385b0b9d4
340407b2556bf3e58178b6d1c749e393a12b6898,core\camel-base\src\main\java\org\apache\camel\processor\MulticastProcessor.java,d17a41fb6182e2991c31cb256bc093bace6b5e26
340407b2556bf3e58178b6d1c749e393a12b6898,core\camel-base\src\main\java\org\apache\camel\processor\RecipientList.java,43036a4a574873feaa421abbb5393f865714d790
340407b2556bf3e58178b6d1c749e393a12b6898,core\camel-base\src\main\java\org\apache\camel\processor\RecipientList.java,8ce6064f094303387317b2f834d782b53a264251
340407b2556bf3e58178b6d1c749e393a12b6898,core\camel-base\src\main\java\org\apache\camel\processor\RecipientList.java,ff2713d1c99ffe344635839d170c1c5dd05e6df6
31ab54c858b38df591aa9622788294a1f445ed9e,components\camel-quartz\src\main\java\org\apache\camel\component\quartz\QuartzEndpoint.java,2ae0cd8c24b35707d4cc40fd09310977cff57a68
31ab54c858b38df591aa9622788294a1f445ed9e,components\camel-quartz\src\main\java\org\apache\camel\component\quartz\QuartzEndpoint.java,745aa5ce4020993e38a84c74bee0d4d9b56e89d6
31ab54c858b38df591aa9622788294a1f445ed9e,components\camel-quartz\src\main\java\org\apache\camel\component\quartz\QuartzEndpoint.java,e429d7c019f4cebd82ee4c42f7a16c4bebfb8222
31ab54c858b38df591aa9622788294a1f445ed9e,components\camel-quartz\src\main\java\org\apache\camel\component\quartz\QuartzEndpoint.java,f7beff794377bd7500fc44a0d559b0e2209f8eb9
31ab54c858b38df591aa9622788294a1f445ed9e,components\camel-quartz\src\main\java\org\apache\camel\component\quartz\QuartzEndpoint.java,d4a9306232ab633b8a38de87a56b308296c4b5a7
60a8dc94c7b608172e30e4d0d6176637cf0b3cdc,components\camel-resilience4j\src\main\java\org\apache\camel\component\resilience4j\ResilienceReifier.java,02d60fe64c6df90b398ac8408eb14f67c5fb6cf1
28e0c2fd74c07f9c5059a4a724a2877e1755497d,core\camel-componentdsl\src\generated\java\org\apache\camel\builder\component\ComponentsBuilderFactory.java,c0819a3448080fc7f35e1222dd73d6d4bdf1e7fa
28e0c2fd74c07f9c5059a4a724a2877e1755497d,core\camel-componentdsl\src\generated\java\org\apache\camel\builder\component\ComponentsBuilderFactory.java,a9464281a71007e7c22dcc337d54fdd58d59ef84
6eb34d4a70fd5a759d5fc7953bef994f2e60de02,core\camel-api\src\main\java\org\apache\camel\PropertyBindingException.java,73e645f876281fca67f021e695def10af7855912
2b79ed0f09bd641c929c5131ba724849079270a2,core\camel-base\src\main\java\org\apache\camel\impl\engine\CamelPostProcessorHelper.java,28667fb2977c3fc14952c47a4d8c8075fd69a3fa
2b79ed0f09bd641c929c5131ba724849079270a2,core\camel-base\src\main\java\org\apache\camel\impl\engine\DefaultCamelBeanPostProcessor.java,d5fbaf8f56041eb6107076f488aa0acd96637333
2b79ed0f09bd641c929c5131ba724849079270a2,core\camel-base\src\main\java\org\apache\camel\impl\engine\DefaultCamelBeanPostProcessor.java,ae0424ba5c9da8653c72b1430b1c5eeaa37effcb
2b79ed0f09bd641c929c5131ba724849079270a2,core\camel-base\src\main\java\org\apache\camel\impl\engine\DefaultCamelBeanPostProcessor.java,703b3851ad39d6fddf7fe394e9afca965e427907
2b79ed0f09bd641c929c5131ba724849079270a2,core\camel-base\src\main\java\org\apache\camel\impl\engine\DefaultCamelBeanPostProcessor.java,efff7de79cd0a07122acd05cb119bf2e55b02bb1
2b79ed0f09bd641c929c5131ba724849079270a2,core\camel-base\src\main\java\org\apache\camel\impl\engine\DefaultCamelBeanPostProcessor.java,4bbd701f0c8d836344ab6d047ac9eea6f818c161
ec0531feda43ff148562add31aea8ba67141169a,tooling\maven\camel-package-maven-plugin\src\main\java\org\apache\camel\maven\packaging\EndpointSchemaGeneratorMojo.java,29f32532c64d1f9ba392e499088b36bcffd88b1a
29f32532c64d1f9ba392e499088b36bcffd88b1a,tooling\maven\camel-package-maven-plugin\src\main\java\org\apache\camel\maven\packaging\EndpointSchemaGeneratorMojo.java,ca2cef8908e12a5fed65b32ee6fdb888e19130be
fb410bb27247d6a0a5c1b650fd9d86bbaad70458,tooling\maven\camel-package-maven-plugin\src\main\java\org\apache\camel\maven\packaging\GenerateMojo.java,07861f8b867fb0daf96dd26c43c726a962ef3ce6
c654fa56bd8c6bb51b89b5b35835793499e7a1d0,components\camel-pdf\src\main\java\org\apache\camel\component\pdf\PdfConfiguration.java,4a5258c45a0e8c734cbb31f9de12003765560bf0
c654fa56bd8c6bb51b89b5b35835793499e7a1d0,components\camel-pdf\src\main\java\org\apache\camel\component\pdf\PdfConfiguration.java,7a43e60e5add11b85e23daadca671aed8ef23adc
c654fa56bd8c6bb51b89b5b35835793499e7a1d0,components\camel-pdf\src\main\java\org\apache\camel\component\pdf\PdfConfiguration.java,4a861b0d1047c27b42c30c79f532b2ed80644f3f
c654fa56bd8c6bb51b89b5b35835793499e7a1d0,core\camel-endpointdsl\src\main\java\org\apache\camel\builder\endpoint\dsl\PdfEndpointBuilderFactory.java,c45bf49e04bca1d803610c4a844f1bc8f24f47f1
c654fa56bd8c6bb51b89b5b35835793499e7a1d0,core\camel-endpointdsl\src\main\java\org\apache\camel\builder\endpoint\dsl\PdfEndpointBuilderFactory.java,449f8a76ac123f1ebab5fa650a280078aae09fdc
c654fa56bd8c6bb51b89b5b35835793499e7a1d0,core\camel-endpointdsl\src\main\java\org\apache\camel\builder\endpoint\dsl\PdfEndpointBuilderFactory.java,0352e6331ee689685e5a36903b69a125322c72d2
629450bcced495388fd1e4c6a4d6d4981ad262ee,core\camel-main\src\main\java\org\apache\camel\main\BaseMainSupport.java,1f51236362dcfc2eb702776881162abcfcb24cfd
dab1063a1df5c4c156d70ef0a2e806eea00c2a43,core\camel-support\src\main\java\org\apache\camel\support\ScheduledPollConsumer.java,829296d324960c2ac58f3772046b8ede02ba959e
dab1063a1df5c4c156d70ef0a2e806eea00c2a43,core\camel-support\src\main\java\org\apache\camel\support\ScheduledPollConsumer.java,38657b4bff920b86082877e5f8894b4aafb61b97
dab1063a1df5c4c156d70ef0a2e806eea00c2a43,core\camel-support\src\main\java\org\apache\camel\support\ScheduledPollConsumer.java,a429059dc66be64631d3702e57349ad286faeec9
3d441f2cd2bf471b361a245324ccfb24c3582e3b,core\camel-support\src\main\java\org\apache\camel\support\ScheduledPollConsumer.java,c414eb6ab1f282d6b678ed3eb55d60d742c1cf3c
3d441f2cd2bf471b361a245324ccfb24c3582e3b,core\camel-support\src\main\java\org\apache\camel\support\ScheduledPollConsumer.java,0a79ae35b59ec7474b5a15f16325f0d03551bbc5
3d441f2cd2bf471b361a245324ccfb24c3582e3b,core\camel-support\src\main\java\org\apache\camel\support\ScheduledPollConsumer.java,0fb781227d276d9beb82a690d8e604cddf69e12b
3d441f2cd2bf471b361a245324ccfb24c3582e3b,core\camel-support\src\main\java\org\apache\camel\support\ScheduledPollConsumer.java,6afe8575d495351290bd4859f1552c404dd11dd0
357634eec546946e454ebdf7d069d66be61ca0cd,components\camel-smpp\src\main\java\org\apache\camel\component\smpp\SmppConnectionFactory.java,b93e7b72d63f9e309269401f7741ddb3e01a2bad
b8ff422a9748a4813cc278d540d3924004cad9af,components\camel-stomp\src\main\java\org\apache\camel\component\stomp\StompEndpoint.java,2886413fe5bc7415846583627245e1f87881ce0c
b8ff422a9748a4813cc278d540d3924004cad9af,components\camel-stomp\src\main\java\org\apache\camel\component\stomp\StompEndpoint.java,978df307adc929c8451aca165bb0e731050cffee
2886413fe5bc7415846583627245e1f87881ce0c,components\camel-stomp\src\main\java\org\apache\camel\component\stomp\StompEndpoint.java,2beac53a41575cffce21967dd209154de6868a33
88c25670170ca2c767938ae9a5fc05c2355e7d0d,platforms\commands\commands-core\src\main\java\org\apache\camel\commands\AbstractLocalCamelController.java,c0fdc2f35ecf3aa7772bbda802b8f0e90f882bd8
6d8db7b502391085cbdac2973981a21648f9ec38,components\camel-iec60870\src\main\java\org\apache\camel\component\iec60870\client\ClientConnection.java,eb4f6059cdfa5e363afdc57d258ea51775a59b88
9faca8babc4c5f3a072bba475360186e1badeb87,core\camel-base\src\main\java\org\apache\camel\processor\Enricher.java,5845e5de2d72844f62c52ba9ced9e6ffb44c6499
c8e37b117e2d16e074c2f8a4092d53647ca7a6d3,core\camel-core-engine\src\main\java\org\apache\camel\reifier\EnrichReifier.java,5845e5de2d72844f62c52ba9ced9e6ffb44c6499
5845e5de2d72844f62c52ba9ced9e6ffb44c6499,core\camel-base\src\main\java\org\apache\camel\processor\Enricher.java,03440b1874fd8e3aa7921638dc2d95645932dd49
d149cb567488890590d455e01529120cd16ab895,components\camel-websocket-jsr356\src\main\java\org\apache\camel\websocket\jsr356\JSR356Producer.java,5b790ec52fbb7a4cc27ec8a4ff4c959206d2fa5a
5b790ec52fbb7a4cc27ec8a4ff4c959206d2fa5a,components\camel-websocket-jsr356\src\main\java\org\apache\camel\websocket\jsr356\JSR356Producer.java,26a7e6a78081034b328e96b9c5ac7b3bc6e250d7
5b790ec52fbb7a4cc27ec8a4ff4c959206d2fa5a,components\camel-websocket-jsr356\src\main\java\org\apache\camel\websocket\jsr356\JSR356Producer.java,bd5e9eaecf9284be7bd4cf7405bd138407c41db2
998807e0b4dae8002fcb62bb0a9eaacc8a680ea7,components\camel-salesforce\camel-salesforce-component\src\main\java\org\apache\camel\component\salesforce\internal\streaming\SubscriptionHelper.java,38af6c7f99b00995ad13915138150a4768e0bcd1
581b9da1817bb7c73b69c875ea09a089601ce01a,components\camel-netty\src\main\java\org\apache\camel\component\netty\handlers\ClientChannelHandler.java,22d5e423de32b071ab80f074de099478118ddee3
581b9da1817bb7c73b69c875ea09a089601ce01a,components\camel-netty\src\main\java\org\apache\camel\component\netty\handlers\ClientChannelHandler.java,fa1cdc43f742e7f1f8ed442907dbff2cd9d2d264
2696b582d42bcf89983c6cd31ba8c7a19653b97c,core\camel-base\src\main\java\org\apache\camel\impl\engine\DefaultPackageScanResourceResolver.java,0b9c0c00339938c6f4f55c1da1db6923afdff106
2696b582d42bcf89983c6cd31ba8c7a19653b97c,core\camel-base\src\main\java\org\apache\camel\impl\engine\DefaultPackageScanResourceResolver.java,05159bfc189779fa538906fb71d0fcfe26499049
05159bfc189779fa538906fb71d0fcfe26499049,core\camel-base\src\main\java\org\apache\camel\impl\engine\DefaultPackageScanResourceResolver.java,0b9c0c00339938c6f4f55c1da1db6923afdff106
0b9c0c00339938c6f4f55c1da1db6923afdff106,core\camel-api\src\main\java\org\apache\camel\spi\PackageScanResourceResolver.java,fdacc1d88ff2b008058d6f7ce20e59b3d7571fa6
0b9c0c00339938c6f4f55c1da1db6923afdff106,core\camel-base\src\main\java\org\apache\camel\impl\engine\DefaultPackageScanResourceResolver.java,fdacc1d88ff2b008058d6f7ce20e59b3d7571fa6
38d731042bd1923a7677a41b24fa7caf9fa53f55,core\camel-base\src\main\java\org\apache\camel\impl\engine\ServicePool.java,22eedad5617b37483f933db61c564aecfbec6d5a
38d731042bd1923a7677a41b24fa7caf9fa53f55,core\camel-base\src\main\java\org\apache\camel\impl\engine\ServicePool.java,cd9a266de9b23629a0ac8b8e3203113ffd8ba8ad
38d731042bd1923a7677a41b24fa7caf9fa53f55,core\camel-base\src\main\java\org\apache\camel\impl\engine\ServicePool.java,fc787fb39163df0934b3823e4d920f482763f052
551b2c5cc44ea202e1483c3f2224704c0fea3525,core\camel-base\src\main\java\org\apache\camel\impl\engine\ServicePool.java,22eedad5617b37483f933db61c564aecfbec6d5a
551b2c5cc44ea202e1483c3f2224704c0fea3525,core\camel-base\src\main\java\org\apache\camel\impl\engine\ServicePool.java,cd9a266de9b23629a0ac8b8e3203113ffd8ba8ad
551b2c5cc44ea202e1483c3f2224704c0fea3525,core\camel-base\src\main\java\org\apache\camel\impl\engine\ServicePool.java,1cfaada4906a96a58a3ed3e1cac2daa970d88e53
7385a1607e25d76fb1ca877613526c747c03700b,components\camel-jt400\src\main\java\org\apache\camel\component\jt400\Jt400DataQueueProducer.java,4712415d570aac872286c9a1122aa90c7fc519f9
7385a1607e25d76fb1ca877613526c747c03700b,components\camel-jt400\src\main\java\org\apache\camel\component\jt400\Jt400DataQueueProducer.java,23007ada3a1b5d788ea5dba8cb8a388af5da2be9
7385a1607e25d76fb1ca877613526c747c03700b,components\camel-jt400\src\main\java\org\apache\camel\component\jt400\Jt400DataQueueProducer.java,1d7bfd7037eed2a887332344dbdd49acb07a7cde
7385a1607e25d76fb1ca877613526c747c03700b,components\camel-jt400\src\main\java\org\apache\camel\component\jt400\Jt400DataQueueService.java,4712415d570aac872286c9a1122aa90c7fc519f9
0e11f2fe77f513cde01903edc84098abb14f09ae,components\camel-jt400\src\main\java\org\apache\camel\component\jt400\Jt400Endpoint.java,3312243b32af03ac39c3af170e318f03e01d64f0
0e11f2fe77f513cde01903edc84098abb14f09ae,components\camel-jt400\src\main\java\org\apache\camel\component\jt400\Jt400Endpoint.java,786c66062500832bb6c25f5f7381388cfe893a8d
0e11f2fe77f513cde01903edc84098abb14f09ae,components\camel-jt400\src\main\java\org\apache\camel\component\jt400\Jt400PgmProducer.java,2cdb5b8947ab1ead2eb1e594085289e5948c6d64
0e11f2fe77f513cde01903edc84098abb14f09ae,components\camel-jt400\src\main\java\org\apache\camel\component\jt400\Jt400PgmProducer.java,46b7bb5256a15e3e1ee337156cca021df9e6e354
0e11f2fe77f513cde01903edc84098abb14f09ae,components\camel-jt400\src\main\java\org\apache\camel\component\jt400\Jt400PgmProducer.java,786c66062500832bb6c25f5f7381388cfe893a8d
0e11f2fe77f513cde01903edc84098abb14f09ae,components\camel-jt400\src\main\java\org\apache\camel\component\jt400\Jt400PgmProducer.java,614c80dc5bf26162f8110bc64c7c5230fc8e2922
0e11f2fe77f513cde01903edc84098abb14f09ae,components\camel-jt400\src\main\java\org\apache\camel\component\jt400\Jt400PgmProducer.java,4712415d570aac872286c9a1122aa90c7fc519f9
0e11f2fe77f513cde01903edc84098abb14f09ae,components\camel-jt400\src\main\java\org\apache\camel\component\jt400\Jt400PgmProducer.java,726bd103a6749409a33a61a724305fe85a344bc8
0e11f2fe77f513cde01903edc84098abb14f09ae,components\camel-jt400\src\main\java\org\apache\camel\component\jt400\Jt400PgmProducer.java,393468f164914550241bafa7e548988a133beccc
